GEO_NAME,city,% vaccinated,Vaccination_Pharmacies,Vaccination_Sites_Per_100000,minority - % visible minority,minority - % not visible minority,minority - % south asian,minority - % chinese,minority - % black,minority - % filipino,minority - % latin american,minority - % arab,minority - % southeast asian,minority - % west asian,minority - % korean,minority - % japanese,industry - % manufacturing,industry - % wholesale trade,industry - % transportation and warehousing,industry - % retail trade,industry - % information and cultural industries,industry - % construction,industry - % education services,industry - % health care and social services,industry - % accommodation and food services,"industry - % mining, quarrying and oil and gas extraction",industry - % utilities,"industry - % agriculture, forestry, fishing and hunting",industry - % finance and insurance,industry - % real estate and rental and leasing,"industry - % professional, technical and scientific enterprises",industry - % management of companies and enterprises,"industry - % administrative, support, waste management and remediation services","industry - % arts, entertainment and recreation",industry - % other services (except public administration),industry - % public administration,% english nor french,median individual income,average individual income,income - % in bottom decile,income - % in top decile,average age,median age,population,% commuting by car or truck as driver,% commuting by car or truck as passenger,% commuting by vehicle,% commuting by public transit,% commuting by walking,% commuting by bicycle,% commuting by other method,% leaving for work between 5am and 6am,% leaving for work between 6am and 7am,% leaving for work between 7am and 8am,% leaving for work between 8am and 9am,% leaving for work between 9am and 12pm,% leaving for work between 12pm and 5am,% first generation immigrants,% second generation immigrants,% third generation or more immigrants
K7R,NAPANEE,0.3205,4.0,27.77,0.022604951560818085,0.9773950484391819,0.005023322569070686,0.001794043774668102,0.006458557588805167,0.003946896304269824,0.001794043774668102,0.0007176175098672408,0.0007176175098672408,0.0,0.0,0.0,0.109375,0.021577380952380952,0.047619047619047616,0.12276785714285714,0.010416666666666666,0.0900297619047619,0.06398809523809523,0.13913690476190477,0.09300595238095238,0.002232142857142857,0.01488095238095238,0.03422619047619048,0.020833333333333332,0.015625,0.03571428571428571,0.001488095238095238,0.04538690476190476,0.010416666666666666,0.03869047619047619,0.06994047619047619,0.0014169323414806943,31883.0,40290.0,0.0918185066095034,0.051089674883887104,45.5,48.8,14406.0,0.8621848739495799,0.06218487394957983,0.06218487394957983,0.0025210084033613447,0.05714285714285714,0.007563025210084034,0.008403361344537815,0.09327731092436975,0.22436974789915967,0.26134453781512607,0.1781512605042017,0.0907563025210084,0.15210084033613444,0.059203444564047365,0.11768927161822748,0.8234660925726588
K7S,ARNPRIOR,0.3148,3.0,23.1,0.022637013502779985,0.97736298649722,0.007545671167593328,0.0019857029388403494,0.0027799841143764893,0.0015885623510722795,0.003177124702144559,0.0011914217633042098,0.0,0.0,0.0007942811755361397,0.0023828435266084196,0.11179173047473201,0.02526799387442573,0.04058192955589587,0.1225114854517611,0.020673813169984685,0.09877488514548238,0.04900459418070444,0.12633996937212863,0.08116385911179173,0.005359877488514548,0.010719754977029096,0.011485451761102604,0.020673813169984685,0.01914241960183767,0.0444104134762634,0.0015313935681470138,0.04977029096477795,0.01225114854517611,0.04670750382848392,0.08805513016845329,0.0015625,34875.0,42204.0,0.08507286333202048,0.0677432059866089,45.2,48.2,12986.0,0.8321678321678322,0.06468531468531469,0.06468531468531469,0.016608391608391608,0.06905594405594405,0.006118881118881119,0.01048951048951049,0.11461067366579178,0.2650918635170604,0.2388451443569554,0.14785651793525809,0.07961504811898512,0.15310586176727908,0.056393963463065924,0.12470214455917394,0.8189038919777601
K7V,RENFREW,0.2902,3.0,22.32,0.016975308641975308,0.9834104938271605,0.005401234567901234,0.0030864197530864196,0.0030864197530864196,0.0007716049382716049,0.0007716049382716049,0.0,0.002700617283950617,0.0,0.0007716049382716049,0.0,0.13070378963650425,0.02474864655839134,0.0317092034029389,0.1368909512761021,0.02397525135344161,0.08816705336426914,0.05259087393658159,0.17246713070378963,0.060324825986078884,0.0069605568445475635,0.009280742459396751,0.029389017788089715,0.015467904098994586,0.01237432327919567,0.04176334106728538,0.0,0.03557617942768755,0.014694508894044857,0.03402938901778809,0.054137664346481054,0.0007613247049866769,31242.0,38643.0,0.10360706062931696,0.052187260168841135,46.5,50.6,13438.0,0.8551787351054079,0.06966086159486709,0.06966086159486709,0.0036663611365719525,0.06232813932172319,0.0036663611365719525,0.007332722273143905,0.11904761904761904,0.22252747252747251,0.2554945054945055,0.152014652014652,0.08791208791208792,0.163003663003663,0.04203625144620131,0.08137292711145391,0.8765908214423448
K8A,PEMBROKE,0.2872,4.0,15.52,0.022004400880176037,0.9779955991198239,0.005201040208041608,0.005201040208041608,0.004000800160032006,0.002400480096019204,0.0010002000400080016,0.0,0.0018003600720144029,0.0,0.001200240048009602,0.0,0.043286573146292584,0.016432865731462926,0.021643286573146292,0.13547094188376754,0.010821643286573146,0.09218436873747494,0.07094188376753507,0.13386773547094188,0.06613226452905811,0.0032064128256513026,0.01843687374749499,0.021643286573146292,0.018036072144288578,0.010821643286573146,0.07374749498997996,0.0,0.05090180360721443,0.009218436873747494,0.045691382765531065,0.13547094188376754,0.0009912767644726407,32702.0,41952.0,0.09670947030497593,0.0630016051364366,44.1,46.0,25771.0,0.844474761255116,0.08185538881309687,0.08185538881309687,0.0018190086402910413,0.053660754888585724,0.007730786721236926,0.010914051841746248,0.060482037289677125,0.23601637107776263,0.29740791268758526,0.17826284674852205,0.09004092769440655,0.13824465666211916,0.05401080216043209,0.08201640328065612,0.8639727945589117
K8B,PEMBROKE,0.3258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0425531914893617,0.19148936170212766,0.0,0.0425531914893617,0.0425531914893617,0.10638297872340426,0.0425531914893617,0.0,0.0425531914893617,0.0,0.06382978723404255,0.0,0.0851063829787234,0.0,0.06382978723404255,0.0,0.0425531914893617,0.1702127659574468,0.0,41216.0,52874.0,0.011363636363636364,0.125,39.1,40.8,442.0,0.8292682926829268,0.04878048780487805,0.04878048780487805,0.0,0.04878048780487805,0.0,0.07317073170731707,0.0975609756097561,0.1951219512195122,0.21951219512195122,0.17073170731707318,0.17073170731707318,0.14634146341463414,0.05128205128205128,0.05128205128205128,0.8974358974358975
K8H,PETAWAWA,0.1711,2.0,13.15,0.04942568743473721,0.9502262443438914,0.005917159763313609,0.005221023320570832,0.01461886529759833,0.004524886877828055,0.00870170553428472,0.0013922728854855553,0.0,0.0006961364427427776,0.0010442046641141664,0.0010442046641141664,0.0115995115995116,0.004884004884004884,0.01098901098901099,0.07753357753357754,0.007936507936507936,0.028693528693528692,0.0463980463980464,0.09768009768009768,0.05128205128205128,0.001221001221001221,0.007936507936507936,0.0018315018315018315,0.007936507936507936,0.007936507936507936,0.05860805860805861,0.0,0.03540903540903541,0.010378510378510378,0.02442002442002442,0.49755799755799757,0.001644195988161789,52358.0,49790.0,0.03207810320781032,0.051255230125523014,31.9,30.1,15205.0,0.8852785145888594,0.04907161803713528,0.04907161803713528,0.001326259946949602,0.042440318302387266,0.015915119363395226,0.006631299734748011,0.04442970822281167,0.3096816976127321,0.35079575596816975,0.126657824933687,0.0649867374005305,0.10411140583554376,0.07033426183844012,0.13057103064066852,0.7994428969359332
K8N,BELLEVILLE,0.3006,4.0,14.05,0.04992867332382311,0.9500713266761769,0.011947218259629102,0.0046362339514978606,0.008737517831669045,0.00695435092724679,0.0021398002853067048,0.002674750356633381,0.002674750356633381,0.0007132667617689016,0.0033880171184022824,0.0007132667617689016,0.10440160058202982,0.03310294652600946,0.04401600582029829,0.13350309203346672,0.012004365223717716,0.0607493634048745,0.08548563113859585,0.14805383775918515,0.06329574390687523,0.0010913059294288831,0.004001455074572572,0.013823208439432522,0.021826118588577664,0.015642051655147326,0.04074208803201164,0.0007275372862859222,0.07457257184430702,0.014186977082575483,0.03674063295743907,0.07639141506002183,0.0037247250798155373,32819.0,44404.0,0.10397279885468862,0.07874015748031496,44.4,46.7,28462.0,0.8014796547472256,0.07644882860665844,0.07644882860665844,0.03370324702013974,0.06658446362515413,0.013563501849568433,0.008631319358816275,0.08302507192766133,0.1607069461570078,0.27373612823674476,0.21907110563090834,0.0957665433621044,0.16769420468557336,0.09522111269614836,0.1353423680456491,0.7692582025677603
K8P,BELLEVILLE,0.258,4.0,18.79,0.06821515892420538,0.9315403422982885,0.020048899755501223,0.008801955990220049,0.010757946210268949,0.003667481662591687,0.007823960880195598,0.00293398533007335,0.004645476772616137,0.001466992665036675,0.002200488997555012,0.0012224938875305623,0.10987341772151898,0.033417721518987344,0.05063291139240506,0.14329113924050632,0.014683544303797468,0.044556962025316456,0.06481012658227848,0.1230379746835443,0.10278481012658228,0.0015189873417721519,0.0035443037974683543,0.00810126582278481,0.026835443037974683,0.014683544303797468,0.03240506329113924,0.0,0.09063291139240506,0.009113924050632912,0.03240506329113924,0.06632911392405064,0.004335260115606936,27629.0,35531.0,0.1474609375,0.036376953125,43.7,44.2,21289.0,0.766743648960739,0.08140877598152425,0.08140877598152425,0.05658198614318707,0.07043879907621248,0.012702078521939953,0.012702078521939953,0.0802540415704388,0.15531177829099307,0.22575057736720555,0.20323325635103925,0.1125866050808314,0.22344110854503466,0.09660063585228662,0.12350207874786011,0.7798972853998533
K8R,BELLEVILLE,0.2832,0.0,0.0,0.04778156996587031,0.9522184300341296,0.017064846416382253,0.0,0.010238907849829351,0.0,0.013651877133105802,0.0,0.0,0.006825938566552901,0.0,0.0,0.14383561643835616,0.0136986301369863,0.0410958904109589,0.1095890410958904,0.03424657534246575,0.02054794520547945,0.0684931506849315,0.1506849315068493,0.06164383561643835,0.0,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0,0.0273972602739726,0.0,0.0273972602739726,0.0136986301369863,0.06164383561643835,0.2054794520547945,0.0,38784.0,45084.0,0.04240282685512368,0.038869257950530034,42.7,44.9,1418.0,0.9015151515151515,0.07575757575757576,0.07575757575757576,0.0,0.0,0.015151515151515152,0.015151515151515152,0.07575757575757576,0.1590909090909091,0.3484848484848485,0.1590909090909091,0.07575757575757576,0.16666666666666666,0.05821917808219178,0.18835616438356165,0.7534246575342466
K8V,TRENTON,0.2216,4.0,14.71,0.0346646571213263,0.9653353428786737,0.005651846269781462,0.00640542577241899,0.007159005275056519,0.004144687264506406,0.002260738507912585,0.00037678975131876413,0.002260738507912585,0.0009419743782969103,0.0035795026375282594,0.00037678975131876413,0.12185976752905887,0.03412073490813648,0.052868391451068614,0.11098612673415822,0.010498687664041995,0.0562429696287964,0.045744281964754406,0.10086239220097488,0.07574053243344582,0.0007499062617172854,0.0026246719160104987,0.012373453318335208,0.016122984626921636,0.01837270341207349,0.025121859767529058,0.0,0.062242219722534686,0.007874015748031496,0.03487064116985377,0.18860142482189726,0.0018628912071535022,31071.0,38036.0,0.09763868065967017,0.03541979010494753,42.3,43.3,27192.0,0.8419287211740042,0.07924528301886792,0.07924528301886792,0.005870020964360587,0.05408805031446541,0.010062893081761006,0.00880503144654088,0.08553459119496855,0.20167714884696017,0.28763102725366874,0.16519916142557653,0.0859538784067086,0.17358490566037735,0.07498116051243406,0.12057272042200452,0.8044461190655614
K9A,COBOURG,0.3577,3.0,11.68,0.043356643356643354,0.9566433566433566,0.006393606393606394,0.004595404595404595,0.015184815184815185,0.002797202797202797,0.0033966033966033966,0.0,0.0013986013986013986,0.0005994005994005994,0.002997002997002997,0.003196803196803197,0.12494776431257835,0.027162557459256165,0.03593815294609277,0.12118679481821981,0.013372335979941497,0.07856247388215629,0.06769745089845382,0.1416631842875052,0.07939824488090264,0.004178854993731718,0.02423735896364396,0.008357709987463435,0.025491015461763477,0.02173004596740493,0.05014625992478061,0.0,0.046803175929795236,0.01671541997492687,0.046803175929795236,0.04513163393230255,0.0015760441292356187,34840.0,47115.0,0.06893787575150301,0.0907815631262525,48.0,52.3,25677.0,0.8278080158337456,0.0628401781296388,0.0628401781296388,0.02127659574468085,0.0653142008906482,0.010885700148441365,0.012370113805047007,0.07916872835230084,0.1929737753587333,0.24096981692231567,0.2083127164769916,0.10440376051459674,0.17417120237506184,0.12709832134292565,0.16646682653876899,0.7064348521183054
K9H,PETERBOROUGH,0.3027,2.0,6.99,0.056147319010651744,0.944033218992598,0.011554432207979779,0.009387976168983571,0.013901426250225673,0.004152374074742733,0.002708070048745261,0.003430222061743997,0.0028886080519949448,0.0005416140097490522,0.0018053800324968406,0.0028886080519949448,0.0593128390596745,0.02423146473779385,0.03146473779385172,0.12585895117540688,0.018806509945750453,0.060759493670886074,0.10958408679927667,0.1399638336347197,0.09294755877034358,0.0028933092224231465,0.005786618444846293,0.007594936708860759,0.023869801084990958,0.012296564195298372,0.05244122965641953,0.0,0.06763110307414105,0.03182640144665461,0.0484629294755877,0.05497287522603978,0.001969914040114613,27392.0,36205.0,0.1755780346820809,0.054371387283237,43.5,42.8,28597.0,0.705249569707401,0.07142857142857142,0.07142857142857142,0.06970740103270223,0.10843373493975904,0.029259896729776247,0.016351118760757316,0.04475043029259897,0.14199655765920827,0.24139414802065404,0.2654905335628227,0.1157487091222031,0.18932874354561102,0.0983754512635379,0.14548736462093864,0.755956678700361
K9J,PETERBOROUGH,0.3064,2.0,4.65,0.04292717924189884,0.9570728207581012,0.011120411335645104,0.005022121248355853,0.006935310295348559,0.004663398302044721,0.002271911993303838,0.0027502092550520147,0.002271911993303838,0.0003587229463111324,0.001913189046992706,0.0016740404161186178,0.08012290238714252,0.029780193807610492,0.03734341763176554,0.1344835736232569,0.019380761049397306,0.07232332781848262,0.07823209643110376,0.14559205861498464,0.0815410068541716,0.0028362089340581422,0.011581186480737414,0.012526589458756796,0.026707634129047506,0.014417395414795557,0.04254313401087213,0.0004727014890096904,0.06452375324982274,0.0245804774285039,0.04467029071141574,0.04963365634601749,0.002614689802709769,30238.0,40325.0,0.12682634730538922,0.06155688622754491,43.9,44.9,43047.0,0.7668148971650918,0.0736520289049472,0.0736520289049472,0.04419121734296832,0.08699277376320178,0.018065591995553083,0.01028349082823791,0.060294526257293694,0.16615726590719646,0.24173381494859683,0.24645734926368434,0.10363989997221451,0.1811614337315921,0.08847441415590626,0.13701578192252512,0.774390243902439
K9K,PETERBOROUGH,0.3642,0.0,0.0,0.08618654073199528,0.9130263675718221,0.030696576151121605,0.016135379771743407,0.004329004329004329,0.006690279417552145,0.0023612750885478157,0.005509641873278237,0.0035419126328217238,0.0035419126328217238,0.0035419126328217238,0.0019677292404565133,0.06533036377134373,0.028210838901262063,0.03711952487008166,0.14550853749072012,0.022271714922048998,0.051224944320712694,0.10838901262063845,0.16629547141796586,0.06904231625835189,0.0022271714922048997,0.012620638455827766,0.004454342984409799,0.028210838901262063,0.016332590942835932,0.05270972531551596,0.0,0.041573867854491464,0.025983667409057165,0.03414996288047513,0.062360801781737196,0.0038669760247486465,38882.0,49672.0,0.058731401722787784,0.12529365700861395,43.9,45.6,13155.0,0.8498727735368957,0.07718405428329092,0.07718405428329092,0.03477523324851569,0.026293469041560644,0.008481764206955046,0.004240882103477523,0.04499151103565365,0.1494057724957555,0.267402376910017,0.2869269949066214,0.10526315789473684,0.1460101867572156,0.12908303817394726,0.16725698543880363,0.7036599763872491
K9L,PETERBOROUGH,0.3248,0.0,0.0,0.07949231796927188,0.9198396793587175,0.024716098864395457,0.025384101536406144,0.011356045424181697,0.0033400133600534404,0.002004008016032064,0.0013360053440213762,0.008684034736138945,0.0,0.0026720106880427524,0.0,0.08627450980392157,0.03137254901960784,0.030065359477124184,0.13202614379084968,0.011764705882352941,0.05751633986928104,0.10065359477124183,0.1542483660130719,0.08366013071895424,0.00784313725490196,0.011764705882352941,0.00522875816993464,0.02875816993464052,0.0196078431372549,0.050980392156862744,0.0,0.043137254901960784,0.018300653594771243,0.032679738562091505,0.07450980392156863,0.005438477226376614,37013.0,45477.0,0.06943498978897208,0.07760381211708646,42.0,42.8,7364.0,0.850609756097561,0.07164634146341463,0.07164634146341463,0.03048780487804878,0.025914634146341462,0.018292682926829267,0.003048780487804878,0.054878048780487805,0.16158536585365854,0.24847560975609756,0.2926829268292683,0.0899390243902439,0.15396341463414634,0.12165775401069519,0.14705882352941177,0.7312834224598931
K9V,LINDSAY,0.3472,5.0,18.01,0.027661993179234557,0.9723380068207654,0.006441834028040924,0.0037893141341417205,0.005873436907919667,0.0015157256536566881,0.00037893141341417203,0.002652519893899204,0.003220917014020462,0.001326259946949602,0.0011367942402425162,0.00037893141341417203,0.08048289738430583,0.026559356136820925,0.035412474849094565,0.13601609657947686,0.011267605633802818,0.09496981891348089,0.07002012072434607,0.14969818913480884,0.061971830985915494,0.0036217303822937627,0.0096579476861167,0.02012072434607646,0.028169014084507043,0.01448692152917505,0.036619718309859155,0.0,0.0482897384305835,0.024949698189134808,0.05150905432595573,0.06841046277665996,0.002232973576479345,30246.0,39140.0,0.10533282904689864,0.05805597579425113,46.8,50.1,27760.0,0.8223062381852552,0.07466918714555766,0.07466918714555766,0.010869565217391304,0.07277882797731569,0.00945179584120983,0.00945179584120983,0.08699763593380615,0.18534278959810874,0.23073286052009456,0.21796690307328606,0.09125295508274232,0.18817966903073285,0.0786282682834407,0.13471011746873815,0.7866616142478211
K0A,OTTAWA,0.2886,8.0,7.73,0.027539569755476064,0.9724604302445239,0.0035282011074631255,0.0037242122800999655,0.008036458078110452,0.0017150977605723526,0.0030871759690302347,0.0030381731758710247,0.0015680893810947223,0.0004900279315921007,0.0004410251384328907,0.0003920223452736806,0.04677772168938247,0.030035335689045935,0.03996298165909473,0.10062258118795221,0.020360087497896685,0.11980481238431769,0.07109204105670537,0.10180043748948342,0.039794716473161705,0.0020191822311963654,0.005889281507656066,0.032391048292108364,0.025155645296988053,0.014470805990240618,0.07630826182062932,0.0002523977788995457,0.04433787649335352,0.018256772673733806,0.04484267205115262,0.15514050143025407,0.0012687259064070658,44898.0,53625.0,0.04284523751164273,0.13770282857002794,41.1,43.6,103474.0,0.8648807771563144,0.06064174271415955,0.06064174271415955,0.03650279658522226,0.0242370719262094,0.0033362771072514962,0.010303208713570797,0.10057894220390541,0.28515356687273086,0.2873123344127171,0.1556275144735551,0.06986556765773722,0.10156020017662644,0.07159308080560592,0.11241240750722792,0.8159945116871662
K0B,HAWKESBURY,0.2476,0.0,0.0,0.017064846416382253,0.9829351535836177,0.0007313505607020966,0.0009751340809361287,0.009263773768893223,0.0009751340809361287,0.0024378352023403218,0.0007313505607020966,0.00048756704046806434,0.0,0.0007313505607020966,0.0,0.11131059245960502,0.033662477558348294,0.05430879712746858,0.11265709156193895,0.008976660682226212,0.09919210053859964,0.07405745062836624,0.11400359066427289,0.04488330341113106,0.0031418312387791743,0.004488330341113106,0.0973967684021544,0.03052064631956912,0.009874326750448833,0.037253141831238776,0.0013464991023339318,0.0381508078994614,0.013464991023339317,0.036355475763016155,0.06418312387791741,0.000969227041434456,33456.0,41079.0,0.076904296875,0.065185546875,45.0,49.0,20945.0,0.9017905588714054,0.04286489419424851,0.04286489419424851,0.011394465545306565,0.032013022246337494,0.0016277807921866521,0.009766684753119913,0.14060803474484257,0.21498371335504887,0.30564603691639525,0.15092290988056462,0.06623235613463627,0.12052117263843648,0.05826426133593369,0.07142857142857142,0.8705509507557289
K0C,CORNWALL,0.2685,1.0,1.92,0.01613691931540342,0.9838630806845966,0.0038141809290953544,0.00136919315403423,0.004400977995110024,0.0020537897310513448,0.0008801955990220049,0.00019559902200488998,0.0007823960880195599,0.00019559902200488998,0.0004889975550122249,0.0004889975550122249,0.0995225853837679,0.040763863385971356,0.05986044803525523,0.11053984575835475,0.009364671318398824,0.09585016525890562,0.06353286816011752,0.12688211531399193,0.05269922879177378,0.001836210062431142,0.010282776349614395,0.07253029746603011,0.020381931692985678,0.012669849430774881,0.03598971722365039,0.0,0.03911127432978333,0.017076753580609623,0.04461990451707675,0.07344840249724569,0.00038812342324859306,34554.0,42023.0,0.06948109058927,0.06860158311345646,44.3,47.9,52154.0,0.8918032786885246,0.049398907103825135,0.049398907103825135,0.01092896174863388,0.03475409836065574,0.0045901639344262295,0.008524590163934427,0.12087431693989072,0.25224043715846994,0.26229508196721313,0.1490710382513661,0.06098360655737705,0.15431693989071038,0.06504303599374021,0.10974178403755869,0.8252151799687011
K0E,BROCKVILLE,0.2679,2.0,5.14,0.011400440471563675,0.9885995595284364,0.002202357818370255,0.0018137064386578572,0.003109211037699184,0.000777302759424796,0.0009068532193289286,0.0002591009198082653,0.0010364036792330613,0.0,0.0002591009198082653,0.000777302759424796,0.10489684315187671,0.03107133979617201,0.058165548098434,0.1215510812826249,0.013174248073576932,0.09967685806611981,0.049714143673875215,0.11583395476012925,0.05741983594332588,0.002485707183693761,0.007208550832711907,0.05567984091474024,0.020631369624658214,0.014168530947054437,0.04126273924931643,0.0004971414367387521,0.04946557295550584,0.026597066865523242,0.04499130002485707,0.06935123042505593,0.0005167958656330749,33947.0,41282.0,0.0733885581154543,0.06044524980585037,44.8,48.7,38903.0,0.8930400723109371,0.054835793913829464,0.054835793913829464,0.005423320277191925,0.0346489906598373,0.0027116601385959627,0.008737571557698103,0.10183790298282615,0.26272973787285325,0.27869840313347394,0.15757758360952093,0.06417595661343778,0.13467912021693282,0.06698626587198755,0.12412542109354754,0.8088883130344648
K0G,SMITHS FALLS,0.3134,7.0,18.87,0.014802631578947368,0.9850603070175439,0.0028782894736842104,0.0021929824561403508,0.003152412280701754,0.0009594298245614035,0.001918859649122807,0.0008223684210526315,0.00027412280701754384,0.00041118421052631577,0.00027412280701754384,0.00027412280701754384,0.06142379850938062,0.028527370855821126,0.0429195579542534,0.1156515034695451,0.01644821382677975,0.11462349010537137,0.0642508352608584,0.11847854022102287,0.06013878180416345,0.004369056797738371,0.005654073502955538,0.03726548445129787,0.023387304034952455,0.018761243896170652,0.05988177846312002,0.0,0.045232588023644306,0.021845283988691854,0.04317656129529684,0.10331534309946029,0.0006797172376291463,37802.0,46516.0,0.06427401746724891,0.09347707423580787,44.9,49.0,37097.0,0.8861864671032117,0.05706267539756782,0.05706267539756782,0.014343623323978797,0.03274087932647334,0.0015590894917368258,0.00841908325537886,0.10352354225132522,0.24758341128780792,0.27439975054568133,0.16308076083567197,0.08356719675709386,0.1278453383224197,0.07428728070175439,0.13048245614035087,0.7950932017543859
K0H,KINGSTON,0.359,6.0,13.63,0.014045269878119559,0.9859547301218804,0.0038305281485780615,0.0023215322112594312,0.003482298316889147,0.001044689495066744,0.0011607661056297156,0.0,0.00046430644225188626,0.0,0.0,0.0006964596633778294,0.05925585668350942,0.028020211299954065,0.03904455672944419,0.10932475884244373,0.007119889756545705,0.11598530087276068,0.08957280661460726,0.14101975195222782,0.04777216352779054,0.0022967386311437757,0.012632062471290766,0.034451079467156635,0.028249885163068443,0.017455213596692696,0.04294901240238861,0.0006890215893431327,0.04639412034910427,0.01998162609095085,0.04846118511713367,0.09715204409738172,0.0005815305885089556,36685.0,45377.0,0.06416549789621319,0.08835904628330996,45.5,49.9,44019.0,0.903234649122807,0.05043859649122807,0.05043859649122807,0.010416666666666666,0.02631578947368421,0.0010964912280701754,0.00849780701754386,0.08801754867013985,0.2415684123937483,0.32300520976144775,0.1708253358925144,0.06635590896627365,0.1107759802577461,0.0771909460243761,0.13012188044109113,0.7929193267556587
K0J,PEMBROKE,0.2977,3.0,8.9,0.025796661608497723,0.9742033383915023,0.006069802731411229,0.008952959028831564,0.00409711684370258,0.0007587253414264037,0.0013657056145675265,0.0018209408194233688,0.00030349013657056146,0.00030349013657056146,0.0015174506828528073,0.0004552352048558422,0.07371695178849144,0.017418351477449457,0.03452566096423017,0.10357698289269052,0.01026438569206843,0.10357698289269052,0.06220839813374806,0.12161741835147745,0.07278382581648522,0.006220839813374806,0.02208398133748056,0.056920684292379474,0.015552099533437015,0.013374805598755831,0.08242612752721618,0.0006220839813374805,0.03701399688958009,0.016174183514774496,0.041990668740279936,0.09020217729393468,0.0024045686804929365,31632.0,40584.0,0.0843062926459439,0.06413949962092494,46.0,50.6,33702.0,0.8640401699497876,0.05755117806102742,0.05755117806102742,0.005021243723445346,0.05639242950946311,0.008883738895326381,0.00772499034376207,0.09347238315952106,0.23870220162224798,0.28157589803012745,0.1749710312862109,0.07840865198918501,0.1332560834298957,0.07846410684474124,0.09652451054788283,0.8250113826073759
K0K,BELLEVILLE,0.2784,5.0,4.49,0.020613350472867505,0.9793866495271325,0.0025709301257919384,0.003902304655219906,0.005141860251583877,0.0017445597282159581,0.0016068313286199615,0.000459094665319989,0.0011018271967679735,0.0002754567991919934,0.001331374529427968,0.0007345514645119823,0.11365517241379311,0.027310344827586208,0.04928735632183908,0.11659770114942529,0.011218390804597701,0.09857471264367816,0.06114942528735632,0.11990804597701149,0.06335632183908046,0.0034942528735632185,0.015540229885057471,0.04588505747126437,0.018298850574712644,0.013977011494252874,0.04220689655172414,0.0004597701149425287,0.049011494252873565,0.018298850574712644,0.04404597701149425,0.07291954022988506,0.0015036908776086759,32410.0,41160.0,0.0816794243021497,0.060365769812531514,45.2,49.3,111372.0,0.8940775738929788,0.049994506098230966,0.049994506098230966,0.009119876936600374,0.03274365454345676,0.0037358532029447312,0.010548291396549829,0.09635245001098659,0.21555702043506922,0.2747747747747748,0.17523621182157767,0.08789277081960009,0.15018677213799164,0.08433569001928197,0.13180607841336883,0.7838123221008172
K0L,PETERBOROUGH,0.3374,4.0,5.61,0.01893751329881552,0.9810624867011845,0.0049648911270302855,0.0032626427406199023,0.0037591318533229307,0.0019150294347116817,0.0009220512093056245,0.0004964891127030286,0.0007092701610043265,0.0006383431449038939,0.0005674161288034612,0.0005674161288034612,0.07678491243825775,0.031133063912587935,0.04445442299057027,0.12632839395300105,0.012423289926657685,0.12228708277204012,0.0655590480466996,0.1197425535099536,0.06211644963328843,0.010926508007783267,0.013620715461757221,0.0431073192635833,0.022002694207453974,0.016015566531956293,0.04535249214189493,0.00074839095943721,0.04505313575812004,0.02155365963179165,0.04729830863643167,0.05612932195779075,0.0009864017473402381,31430.0,41405.0,0.08559069635512694,0.06984824847539356,47.1,52.2,71343.0,0.8873782840345398,0.051993386000367445,0.051993386000367445,0.009186110600771633,0.040418886643395185,0.002204666544185192,0.008818666176740767,0.09351460591585523,0.20374793312511483,0.2662134852103619,0.20962704390960868,0.08653316185926879,0.14054749219180598,0.08355202496630967,0.12894531527058656,0.7875026597631037
K0M,PETERBOROUGH,0.3995,7.0,14.17,0.015275784293623128,0.984826737748616,0.003485749436128768,0.0027680951404551978,0.0026655730982161163,0.0019479188025425466,0.0009226983801517326,0.0002050440844781628,0.0008201763379126512,0.0002050440844781628,0.0006151322534344885,0.0008201763379126512,0.064993564993565,0.029815529815529814,0.04332904332904333,0.1314886314886315,0.015229515229515229,0.13792363792363793,0.0561990561990562,0.10617760617760617,0.06692406692406692,0.007293007293007293,0.014800514800514801,0.036036036036036036,0.026383526383526385,0.01909051909051909,0.046975546975546977,0.0006435006435006435,0.054268554268554266,0.025525525525525526,0.04354354354354354,0.05791505791505792,0.0014303228442991418,31382.0,41384.0,0.08802308802308802,0.06947021232735519,49.4,54.8,49388.0,0.8903462749213011,0.05430220356768101,0.05430220356768101,0.0076075550891920255,0.03698845750262329,0.0031479538300104933,0.007345225603357817,0.0844700944386149,0.18730325288562436,0.27518363064008394,0.20855194123819518,0.09207764952780692,0.1521511017838405,0.08733982573039467,0.15622757560225525,0.7564325986673501
